"Doubles","Time","Schema","Criterion","DataGenerator","Doubler"
"9.0","1.03889154E8","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"10.0","9.7270405E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"11.0","1.00918689E8","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"12.0","6.9591054E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"13.0","7.3496567E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"14.0","6.0898617E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"15.0","5.7460337E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"16.0","5.0456303E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"17.0","5.5079122E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"18.0","4.5449427E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"19.0","2.6841069E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"20.0","1.7894073E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"21.0","2.7982528E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"22.0","3.8248316E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"23.0","3.3546997E7","RiskIt","UCC","avsDefaults","DoubleUniquesSemantic"
"0.0","4.916636916E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"1.0","3.151282295E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"2.0","2.856777002E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"3.0","2.805166435E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"4.0","2.215629822E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"5.0","2.223574218E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"6.0","2.378507671E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"7.0","2.273466979E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"8.0","2.222487188E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"9.0","2.237734914E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"10.0","2.137664718E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"11.0","2.166976624E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"12.0","2.342896899E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"13.0","2.236972598E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"14.0","2.113290374E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"15.0","2.167651906E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"16.0","2.387611146E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"17.0","2.236369579E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"18.0","2.778840519E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"19.0","2.169780834E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"20.0","2.118515623E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"21.0","2.185911978E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"22.0","2.11396206E9","iTrust","ANCC","avsDefaults","DoubleUniquesSemantic"
"0.0","5.296766435E9","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"1.0","4.55381571E9","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"2.0","5.562737102E9","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"3.0","8.615334065E9","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"4.0","2.3933606038E10","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"5.0","4.3843187793E10","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"6.0","8.5388032694E10","iTrust","CondAICC","avs","DoubleNotNullsSemantic"
"0.0","8.3229973E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"1.0","2.859132E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"2.0","2.3971725E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"3.0","1.6915825E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"4.0","1.4871356E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"5.0","1.3072933E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"6.0","1.0823705E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"7.0","1.0756837E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"8.0","1.1005195E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"9.0","1.0963003E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"10.0","1.0347447E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"11.0","1.0347188E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"12.0","1.0236595E7","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"13.0","9544119.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"14.0","8858693.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"15.0","8984743.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"16.0","8544935.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"17.0","8824238.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"18.0","8558617.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"19.0","8502451.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"20.0","8382039.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"21.0","8426981.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"22.0","7641313.0","UnixUsage","NCC","directedRandomDefaults","DoubleNotNulls"
"0.0","6.15066365E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"1.0","2.90442335E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"2.0","2.57195068E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"3.0","3.49066438E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"4.0","2.1465913E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"5.0","1.23299477E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"6.0","1.12761906E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"7.0","1.56349765E8","UnixUsage","UCC","avs","DoubleChecksSemantic"
"8.0","7.358976E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"9.0","6.5469266E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"10.0","5.5775907E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"11.0","6.0459209E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"12.0","5.1761621E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"13.0","4.7333309E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"14.0","4.5931372E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"15.0","6.0551893E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"16.0","4.9094741E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"17.0","4.6841656E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"18.0","4.6111137E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"19.0","4.8465049E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"20.0","4.4660721E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"21.0","4.3740701E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"22.0","4.2149506E7","UnixUsage","UCC","avs","DoubleChecksSemantic"
"0.0","2.29873208E8","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"1.0","1.11180809E8","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"2.0","7.9190041E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"3.0","5.952398E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"4.0","5.018604E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"5.0","4.34274E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"6.0","4.0803251E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"7.0","4.2776897E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"8.0","4.5289104E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"9.0","4.5507906E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"10.0","4.5159158E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"11.0","4.307379E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"12.0","4.2824472E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"13.0","4.2216043E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"14.0","3.7203998E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"15.0","3.3543963E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"16.0","2.8755719E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"17.0","2.5170381E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"18.0","2.2756815E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"19.0","2.534073E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"20.0","1.9672191E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"21.0","1.7317391E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"22.0","1.6525383E7","RiskIt","ICC","avsDefaults","DoubleNotNulls"
"0.0","2.31839489E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"1.0","2.13689234E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"2.0","2.47242383E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"3.0","2.61989641E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"4.0","3.31801113E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"5.0","3.92457675E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"6.0","5.03860968E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"7.0","8.66743247E8","JWhoisServer","UCC","randomDefaults","DoubleAll"
"8.0","5.008297949E9","JWhoisServer","UCC","randomDefaults","DoubleAll"
"9.0","1.3551788199E10","JWhoisServer","UCC","randomDefaults","DoubleAll"
"10.0","6.5034208912E10","JWhoisServer","UCC","randomDefaults","DoubleAll"
"11.0","2.81281095889E11","JWhoisServer","UCC","randomDefaults","DoubleAll"
"12.0","9.49580983972E11","JWhoisServer","UCC","randomDefaults","DoubleAll"
"13.0","4.378342339329E12","JWhoisServer","UCC","randomDefaults","DoubleAll"
"0.0","5.65980568E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"1.0","1.3297577E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"2.0","1.1057522E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"3.0","9.510999E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"4.0","9.425137E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"5.0","9.1752612E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"6.0","4.9738069E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"7.0","4.997801E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"8.0","4.1463059E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"9.0","4.0325896E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"10.0","4.7684251E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"11.0","5.3969399E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"12.0","6.3296842E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"13.0","8.8538684E7","NistWeather","ANCC","avs","DoubleChecksSemantic"
"14.0","1.43455805E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"15.0","5.43850935E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"16.0","9.35172937E8","NistWeather","ANCC","avs","DoubleChecksSemantic"
"17.0","1.794404662E9","NistWeather","ANCC","avs","DoubleChecksSemantic"
"0.0","8.1250800019E10","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"1.0","1.18035519747E11","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"2.0","2.0874864694E11","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"3.0","7.1793351652E11","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"4.0","1.37637739834E12","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"5.0","2.764593342234E12","BioSQL","CondAICC","avs","DoubleUniquesSemantic"
"0.0","1.20683374E8","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"1.0","3.8957728E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"2.0","3.8602327E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"3.0","3.9690028E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"4.0","4.588614E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"5.0","4.9737707E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"6.0","7.3125913E7","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"7.0","1.21314155E8","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"8.0","4.5609245E8","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"9.0","8.41741284E8","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"10.0","2.180361135E9","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"11.0","1.050267221E10","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"12.0","2.122921012E10","RiskIt","APC","directedRandomDefaults","DoubleColumns"
"0.0","3.8510037E7","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"1.0","2591245.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"2.0","2580737.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"3.0","2964299.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"4.0","2546745.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"5.0","2527271.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"6.0","2466341.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"7.0","2482722.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"8.0","2530838.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"9.0","2422604.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"10.0","2385892.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"11.0","2224612.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"12.0","2207145.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"13.0","2219755.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"14.0","2188078.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"15.0","2216605.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"16.0","2192670.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"17.0","2191765.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"18.0","2216797.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"19.0","2147035.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"20.0","2133712.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"21.0","2493536.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"22.0","2024416.0","NistXTS748","NCC","directedRandomDefaults","DoubleForeignKeys"
"0.0","3.586878437E9","UnixUsage","UCC","random","DoubleAll"
"1.0","2.5254537E9","UnixUsage","UCC","random","DoubleAll"
"2.0","4.003684525E9","UnixUsage","UCC","random","DoubleAll"
"3.0","1.62350768E10","UnixUsage","UCC","random","DoubleAll"
"4.0","3.0254772357E10","UnixUsage","UCC","random","DoubleAll"
"5.0","5.8982781126E10","UnixUsage","UCC","random","DoubleAll"
"0.0","4.5146005E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"1.0","8868227.0","NistXTS748","NCC","avsDefaults","DoubleTables"
"2.0","8517670.0","NistXTS748","NCC","avsDefaults","DoubleTables"
"3.0","9239180.0","NistXTS748","NCC","avsDefaults","DoubleTables"
"4.0","1.1044074E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"5.0","1.5672051E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"6.0","2.3196561E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"7.0","3.7195004E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"8.0","7.5689525E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"9.0","9.6485496E7","NistXTS748","NCC","avsDefaults","DoubleTables"
"10.0","1.20665956E8","NistXTS748","NCC","avsDefaults","DoubleTables"
"0.0","1.31948647E8","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"1.0","5.5876459E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"2.0","4.6651706E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"3.0","3.6015792E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"4.0","2.9368246E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"5.0","2.8147879E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"6.0","2.4689986E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"7.0","2.2853711E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"8.0","2.2186038E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"9.0","2.1796295E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"10.0","2.0318023E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"11.0","2.0525189E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"12.0","1.9117876E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"13.0","1.8866957E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"14.0","1.7582334E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"15.0","1.7114667E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"16.0","1.7149878E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"17.0","1.7422776E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"18.0","1.7096034E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"19.0","1.689777E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"20.0","1.7241827E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"21.0","2.4508874E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"22.0","1.4548804E7","JWhoisServer","APC","avsDefaults","DoubleForeignKeys"
"0.0","4.6813779E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"1.0","1.3695064E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"2.0","1.600788E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"3.0","1.6021942E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"4.0","9927819.0","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"5.0","1.3453655E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"6.0","2.513167E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"7.0","4.5467982E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"8.0","5.9104267E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"9.0","6.396337E7","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"10.0","1.36985029E8","NistXTS748","AUCC","directedRandomDefaults","DoubleTables"
"0.0","4.2271413E7","NistXTS748","NCC","randomDefaults","DoubleAll"
"1.0","1.2747145E7","NistXTS748","NCC","randomDefaults","DoubleAll"
"2.0","3.9087145E7","NistXTS748","NCC","randomDefaults","DoubleAll"
"3.0","1.03749591E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"4.0","1.24388619E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"5.0","1.72438013E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"6.0","2.20934286E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"7.0","1.72125356E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"8.0","2.4537275E8","NistXTS748","NCC","randomDefaults","DoubleAll"
"0.0","4.9503202E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"1.0","1.5822939E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"2.0","2.7008557E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"3.0","3.4059292E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"4.0","4.6731576E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"5.0","8.5770525E7","NistXTS748","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"0.0","4.27500209E8","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"1.0","1.3743046E8","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"2.0","6.2484857E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"3.0","4.775707E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"4.0","4.4915901E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"5.0","4.1052464E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"6.0","3.1911714E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"7.0","2.9737465E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"8.0","7.2864989E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"9.0","5.5525556E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"10.0","5.1655017E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"11.0","6.437428E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"12.0","4.1292613E7","NistWeather","ANCC","avsDefaults","DoubleUniquesSemantic"
"0.0","2.325411038E9","UnixUsage","ClauseAICC","avsDefaults","DoubleUniquesSemantic"
"1.0","7.29267411E8","UnixUsage","ClauseAICC","avsDefaults","DoubleUniquesSemantic"
